dbo,spASIPAPTRAUpdEstadoAsignacionTransportadoraPAP,DEVSIEWEB
dbo,spASIVIRCBSelConsultarNumeroCB,DEVSIEWEB
dbo,spASIVIRFVSelAsignacionVirtualFV,DEVSIEWEB
dbo,spASIVIRLOTSelNumeroLoteria,DEVSIEWEB
dbo,spASIVIRPROPAGSelAsignacionVirtualPP,DEVSIEWEB
dbo,spAUDPROLOTInsAuditoriaProyectoLoteria,DEVSIEWEB
dbo,spAUDSOASelValidarEstados,DEVSIEWEB
dbo,spAUDUSUInsRegistro,DEVSIEWEB
dbo,spAUDUSUSelHistorial,DEVSIEWEB
dbo,spAUTTOPPARDelTopesCajasTemp,DEVSIEWEB
dbo,spAUTTOPPARInsTopesCajasTemp,DEVSIEWEB
dbo,spAUTTOPPARSelTopesCajasTemp,DEVSIEWEB
dbo,spAUTTOPPARUpdTopesCajasTemp,DEVSIEWEB
dbo,spBANSelPorNombreBanco,DEVSIEWEB
dbo,spBASCREEPISelConsultaCredito,DEVSIEWEB
dbo,spBASCREEPIUpdContadorIntentos,DEVSIEWEB
dbo,spBASCREEPIUpdCreditoEpik,DEVSIEWEB
dbo,spBenAntSelBeneficiariosAnticipos,DEVSIEWEB
dbo,spBenAntSelBeneficiariosPrincipalAntic,DEVSIEWEB
dbo,spBENANTSelConsultarBeneficiarios,DEVSIEWEB
dbo,spBENANTUpdBeneficiarios,DEVSIEWEB
dbo,spBENFMADelInformacion,DEVSIEWEB
dbo,spBENFMAInsInformacion,DEVSIEWEB
dbo,spBENFMASelInformacion,DEVSIEWEB
dbo,spBLOCUECORInsNuevaCuenta,DEVSIEWEB
dbo,spBLOCUECORSelConsultarCuenta,DEVSIEWEB
dbo,spBLOCUECORSelConsultarCuentas,DEVSIEWEB
dbo,spBLOCUECORSelValidarCuentasBloqueadas,DEVSIEWEB
dbo,spBLOCUECORUpdActualizarCuenta,DEVSIEWEB
dbo,spBLOTOPInsBloqueosPorTopes,DEVSIEWEB
